case_id,round,company,candidate_id,candidate_type,classification_confidence,value_raw,unit_raw,value_million_yen_normalized,project_cost_representative_million_yen,subsidy_representative_million_yen,difference_from_representative_million_yen,matches_representative,context,source_page,source_field,pdf_url
s2_outline_226,4次,日本海精錬株式会社,s2_outline_226_cost_1,project_cost,high,1515.0,百万円,1515.0,1515.0,499.0,0.0,true,"事業費1,515百万円（補助額499百万円）。2～4頁に再資源化設備と鉛処理能力増",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf
s2_outline_226,4次,日本海精錬株式会社,s2_outline_226_cost_2,subsidy,high,499.0,百万円,499.0,1515.0,499.0,0.0,true,"事業費1,515百万円（補助額499百万円）。2～4頁に再資源化設備と鉛処理能力増強の詳細。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf
s2_outline_227,4次,株式会社トノックス,s2_outline_227_cost_1,project_cost,high,1641.0,百万円,1641.0,1641.0,473.0,0.0,true,"事業費1,641百万円（補助額473百万円）。2頁が建屋、3頁が主な機械設備。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_227.pdf
s2_outline_227,4次,株式会社トノックス,s2_outline_227_cost_2,subsidy,high,473.0,百万円,473.0,1641.0,473.0,0.0,true,"事業費1,641百万円（補助額473百万円）。2頁が建屋、3頁が主な機械設備。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_227.pdf
s2_outline_228,4次,株式会社ベネフル,s2_outline_228_cost_1,project_cost,high,1885.0,百万円,1885.0,1885.0,333.0,0.0,true,"事業費1,885百万円（補助額333百万円）。再生車両販売・整備拠点2店舗、ショー",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_228.pdf
s2_outline_228,4次,株式会社ベネフル,s2_outline_228_cost_2,subsidy,high,333.0,百万円,333.0,1885.0,333.0,0.0,true,"事業費1,885百万円（補助額333百万円）。再生車両販売・整備拠点2店舗、ショールーム、再生ライン、",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_228.pdf
s2_outline_229,3次,オーディエー株式会社,s2_outline_229_cost_1,project_cost,high,31.0,億円,3100.0,3100.0,1000.0,0.0,true,事業費31億円（補助額10億円）。横浜物流センターと大阪本社の自動倉庫等。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_229.pdf
s2_outline_229,3次,オーディエー株式会社,s2_outline_229_cost_2,subsidy,high,10.0,億円,1000.0,3100.0,1000.0,0.0,true,事業費31億円（補助額10億円）。横浜物流センターと大阪本社の自動倉庫等。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_229.pdf
s2_outline_23,3次,大和鋼業株式会社,s2_outline_23_cost_1,project_cost,high,39.0,億円,3900.0,3900.0,1200.0,0.0,true,事業費39億円（補助額12億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_23.pdf
s2_outline_23,3次,大和鋼業株式会社,s2_outline_23_cost_2,subsidy,high,12.0,億円,1200.0,3900.0,1200.0,0.0,true,事業費39億円（補助額12億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_23.pdf
s2_outline_230,4次,株式会社アイ・グラン・ソリューション,s2_outline_230_cost_1,project_cost,high,58.0,億円,5800.0,5800.0,1900.0,0.0,true,事業費58億円（補助額19億円）。2027年12月までに27施設開店予定。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_230.pdf
s2_outline_230,4次,株式会社アイ・グラン・ソリューション,s2_outline_230_cost_2,subsidy,high,19.0,億円,1900.0,5800.0,1900.0,0.0,true,事業費58億円（補助額19億円）。2027年12月までに27施設開店予定。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_230.pdf
s2_outline_231,4次,創建ホーム株式会社,s2_outline_231_cost_1,project_cost,high,1560.0,百万円,1560.0,1560.0,520.0,0.0,true,"事業費1,560百万円（補助額520百万円）。投資額936+102+522=1,5",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_231.pdf
s2_outline_231,4次,創建ホーム株式会社,s2_outline_231_cost_2,subsidy,high,520.0,百万円,520.0,1560.0,520.0,0.0,true,"事業費1,560百万円（補助額520百万円）。投資額936+102+522=1,560百万円。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_231.pdf
s2_outline_231,4次,創建ホーム株式会社,s2_outline_231_cost_3,unclassified_cost_amount,low,1560.0,百万円,1560.0,1560.0,520.0,,,"百万円（補助額520百万円）。投資額936+102+522=1,560百万円。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_231.pdf
s2_outline_232,3次,株式会社モリシタ,s2_outline_232_cost_1,project_cost,high,18.0,億円,1800.0,1800.0,440.0,0.0,true,事業費18億円（補助額4.4億円）。1階モリシタ、2階ホワイトフォックス、,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf
s2_outline_232,3次,株式会社モリシタ,s2_outline_232_cost_2,subsidy,high,4.4,億円,440.00000000000006,1800.0,440.0,5.684341886080802e-14,true,事業費18億円（補助額4.4億円）。1階モリシタ、2階ホワイトフォックス、3階グループ本社機,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf
s2_outline_234,3次,日本エア・リキード合同会社,s2_outline_234_cost_1,project_cost,high,203.0,億円,20300.0,20300.0,5000.0,0.0,true,事業費203億円（補助額50億円）。熊本・広島の複数拠点設備。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_234.pdf
s2_outline_234,3次,日本エア・リキード合同会社,s2_outline_234_cost_2,subsidy,high,50.0,億円,5000.0,20300.0,5000.0,0.0,true,事業費203億円（補助額50億円）。熊本・広島の複数拠点設備。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_234.pdf
s2_outline_24,3次,高知食糧株式会社,s2_outline_24_cost_1,project_cost,high,17.0,億円,1700.0,1700.0,540.0,0.0,true,事業費17億円（補助額5.4億円）。精米工場・倉庫16.1億円、補助対象外,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_24.pdf
s2_outline_24,3次,高知食糧株式会社,s2_outline_24_cost_2,subsidy,high,5.4,億円,540.0,1700.0,540.0,0.0,true,事業費17億円（補助額5.4億円）。精米工場・倉庫16.1億円、補助対象外3.8億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_24.pdf
s2_outline_24,3次,高知食糧株式会社,s2_outline_24_cost_3,unclassified_cost_amount,low,16.1,億円,1610.0000000000002,1700.0,540.0,,,事業費17億円（補助額5.4億円）。精米工場・倉庫16.1億円、補助対象外3.8億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_24.pdf
s2_outline_24,3次,高知食糧株式会社,s2_outline_24_cost_4,unclassified_cost_amount,low,3.8,億円,380.0,1700.0,540.0,,,（補助額5.4億円）。精米工場・倉庫16.1億円、補助対象外3.8億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_24.pdf
s2_outline_25,3次,有限会社ホテル十勝屋,s2_outline_25_cost_1,project_cost,high,45.0,億円,4500.0,4500.0,1300.0,0.0,true,事業費45億円（補助額13億円）,4,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_25.pdf
s2_outline_25,3次,有限会社ホテル十勝屋,s2_outline_25_cost_2,subsidy,high,13.0,億円,1300.0,4500.0,1300.0,0.0,true,事業費45億円（補助額13億円）,4,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_25.pdf
s2_outline_26,3次,株式会社ティーケーシン,s2_outline_26_cost_1,project_cost,high,21.0,億円,2100.0,2100.0,500.0,0.0,true,事業費21億円（補助額5.0億円）。記載内訳は建物5.1億円、設備9.9億,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_26.pdf
s2_outline_26,3次,株式会社ティーケーシン,s2_outline_26_cost_2,subsidy,high,5.0,億円,500.0,2100.0,500.0,0.0,true,事業費21億円（補助額5.0億円）。記載内訳は建物5.1億円、設備9.9億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_26.pdf
s2_outline_26,3次,株式会社ティーケーシン,s2_outline_26_cost_3,cost_component,high,5.1,億円,509.99999999999994,2100.0,500.0,,,事業費21億円（補助額5.0億円）。記載内訳は建物5.1億円、設備9.9億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_26.pdf
s2_outline_26,3次,株式会社ティーケーシン,s2_outline_26_cost_4,cost_component,high,9.9,億円,990.0,2100.0,500.0,,,21億円（補助額5.0億円）。記載内訳は建物5.1億円、設備9.9億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_26.pdf
s2_outline_27,3次,株式会社ライト製作所,s2_outline_27_cost_1,project_cost,high,66.0,億円,6600.0,6600.0,1600.0,0.0,true,事業費66億円（補助額16億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf
s2_outline_27,3次,株式会社ライト製作所,s2_outline_27_cost_2,subsidy,high,16.0,億円,1600.0,6600.0,1600.0,0.0,true,事業費66億円（補助額16億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_cost_1,project_cost,high,11.0,億円,1100.0,1100.0,270.0,0.0,true,見出しは事業費11億円（補助額2.7億円）。詳細は14億円+1億円+0.1億円で不,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_cost_2,subsidy,high,2.7,億円,270.0,1100.0,270.0,0.0,true,見出しは事業費11億円（補助額2.7億円）。詳細は14億円+1億円+0.1億円で不一致,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_cost_3,unclassified_cost_amount,low,14.0,億円,1400.0,1100.0,270.0,,,見出しは事業費11億円（補助額2.7億円）。詳細は14億円+1億円+0.1億円で不一致,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_cost_4,unclassified_cost_amount,low,1.0,億円,100.0,1100.0,270.0,,,見出しは事業費11億円（補助額2.7億円）。詳細は14億円+1億円+0.1億円で不一致,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_cost_5,unclassified_cost_amount,low,0.1,億円,10.0,1100.0,270.0,,,事業費11億円（補助額2.7億円）。詳細は14億円+1億円+0.1億円で不一致,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_30,3次,東洋スクリーン工業株式会社,s2_outline_30_cost_1,project_cost,high,33.0,億円,3300.0,3300.0,910.0,0.0,true,事業費33億円（補助額9.1億円）。記載内訳合計27.41億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf
s2_outline_30,3次,東洋スクリーン工業株式会社,s2_outline_30_cost_2,subsidy,high,9.1,億円,910.0,3300.0,910.0,0.0,true,事業費33億円（補助額9.1億円）。記載内訳合計27.41億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf
s2_outline_30,3次,東洋スクリーン工業株式会社,s2_outline_30_cost_3,unclassified_cost_amount,low,27.41,億円,2741.0,3300.0,910.0,,,事業費33億円（補助額9.1億円）。記載内訳合計27.41億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf
s2_outline_31,3次,アトム株式会社,s2_outline_31_cost_1,project_cost,high,42.0,億円,4200.0,4200.0,1200.0,0.0,true,事業費42億円（補助額12億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_31.pdf
s2_outline_31,3次,アトム株式会社,s2_outline_31_cost_2,subsidy,high,12.0,億円,1200.0,4200.0,1200.0,0.0,true,事業費42億円（補助額12億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_31.pdf
s2_outline_32,3次,第一物産株式会社,s2_outline_32_cost_1,project_cost,high,17.0,億円,1700.0,1700.0,550.0,0.0,true,事業費17億円（補助額5.5億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_32.pdf
s2_outline_32,3次,第一物産株式会社,s2_outline_32_cost_2,subsidy,high,5.5,億円,550.0,1700.0,550.0,0.0,true,事業費17億円（補助額5.5億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_32.pdf
s2_outline_33,3次,株式会社浪速ポンプ製作所,s2_outline_33_cost_1,project_cost,high,38.0,億円,3800.0,3800.0,880.0,0.0,true,事業費38億円（補助額8.8億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_33.pdf
s2_outline_33,3次,株式会社浪速ポンプ製作所,s2_outline_33_cost_2,subsidy,high,8.8,億円,880.0000000000001,3800.0,880.0,1.1368683772161603e-13,true,事業費38億円（補助額8.8億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_33.pdf
s2_outline_34,3次,フタバ食品株式会社,s2_outline_34_cost_1,project_cost,high,168.0,億円,16800.0,16800.0,5000.0,0.0,true,事業費168億円（補助額50億円）。建物105億円、機械設備63億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf
s2_outline_34,3次,フタバ食品株式会社,s2_outline_34_cost_2,subsidy,high,50.0,億円,5000.0,16800.0,5000.0,0.0,true,事業費168億円（補助額50億円）。建物105億円、機械設備63億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf
s2_outline_34,3次,フタバ食品株式会社,s2_outline_34_cost_3,cost_component,high,105.0,億円,10500.0,16800.0,5000.0,,,事業費168億円（補助額50億円）。建物105億円、機械設備63億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf
s2_outline_34,3次,フタバ食品株式会社,s2_outline_34_cost_4,cost_component,high,63.0,億円,6300.0,16800.0,5000.0,,,事業費168億円（補助額50億円）。建物105億円、機械設備63億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_cost_1,project_cost,high,41.0,億円,4100.0,4100.0,1100.0,0.0,true,事業費41億円（補助額11億円）。内訳合計39.0億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_cost_2,subsidy,high,11.0,億円,1100.0,4100.0,1100.0,0.0,true,事業費41億円（補助額11億円）。内訳合計39.0億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_cost_3,unclassified_cost_amount,low,39.0,億円,3900.0,4100.0,1100.0,,,事業費41億円（補助額11億円）。内訳合計39.0億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_37,3次,ノーラエンジニアリング株式会社,s2_outline_37_cost_1,project_cost,high,17.0,億円,1700.0,1700.0,480.0,0.0,true,事業費17億円（補助額4.8億円）。詳細表は総額16億円、補助対象15億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
s2_outline_37,3次,ノーラエンジニアリング株式会社,s2_outline_37_cost_2,subsidy,high,4.8,億円,480.0,1700.0,480.0,0.0,true,事業費17億円（補助額4.8億円）。詳細表は総額16億円、補助対象15億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
s2_outline_37,3次,ノーラエンジニアリング株式会社,s2_outline_37_cost_3,unclassified_cost_amount,low,16.0,億円,1600.0,1700.0,480.0,,,事業費17億円（補助額4.8億円）。詳細表は総額16億円、補助対象15億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
s2_outline_37,3次,ノーラエンジニアリング株式会社,s2_outline_37_cost_4,unclassified_cost_amount,low,15.0,億円,1500.0,1700.0,480.0,,,17億円（補助額4.8億円）。詳細表は総額16億円、補助対象15億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
s2_outline_39,3次,名古屋東部陸運株式会社,s2_outline_39_cost_1,project_cost,high,65.0,億円,6500.0,6500.0,2100.0,0.0,true,事業費65億円（補助額21億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_39.pdf
s2_outline_39,3次,名古屋東部陸運株式会社,s2_outline_39_cost_2,subsidy,high,21.0,億円,2100.0,6500.0,2100.0,0.0,true,事業費65億円（補助額21億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_39.pdf
s2_outline_40,3次,株式会社英楽,s2_outline_40_cost_1,project_cost,high,19.0,億円,1900.0,1900.0,630.0,0.0,true,事業費19億円（補助額6.3億円）。工場9.0億円、機械10.0億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_40.pdf
s2_outline_40,3次,株式会社英楽,s2_outline_40_cost_2,subsidy,high,6.3,億円,630.0,1900.0,630.0,0.0,true,事業費19億円（補助額6.3億円）。工場9.0億円、機械10.0億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_40.pdf
s2_outline_40,3次,株式会社英楽,s2_outline_40_cost_3,cost_component,medium,9.0,億円,900.0,1900.0,630.0,,,事業費19億円（補助額6.3億円）。工場9.0億円、機械10.0億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_40.pdf
s2_outline_40,3次,株式会社英楽,s2_outline_40_cost_4,cost_component,high,10.0,億円,1000.0,1900.0,630.0,,,事業費19億円（補助額6.3億円）。工場9.0億円、機械10.0億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_40.pdf
s2_outline_41,3次,藤本化学製品株式会社,s2_outline_41_cost_1,project_cost,high,142.0,億円,14200.0,14200.0,4600.0,0.0,true,事業費142億円（補助額46億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_41.pdf
s2_outline_41,3次,藤本化学製品株式会社,s2_outline_41_cost_2,subsidy,high,46.0,億円,4600.0,14200.0,4600.0,0.0,true,事業費142億円（補助額46億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_41.pdf
s2_outline_42,3次,中央製乳株式会社,s2_outline_42_cost_1,project_cost,high,66.0,億円,6600.0,6600.0,1500.0,0.0,true,事業費66億円（補助額15億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_42.pdf
s2_outline_42,3次,中央製乳株式会社,s2_outline_42_cost_2,subsidy,high,15.0,億円,1500.0,6600.0,1500.0,0.0,true,事業費66億円（補助額15億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_42.pdf
s2_outline_43,3次,近江鍛工株式会社,s2_outline_43_cost_1,project_cost,high,24.0,億円,2400.0,2400.0,590.0,0.0,true,事業費24億円（補助額5.9億円）。記載内訳8.8+6.4+9.8=25.,5,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf
s2_outline_43,3次,近江鍛工株式会社,s2_outline_43_cost_2,subsidy,high,5.9,億円,590.0,2400.0,590.0,0.0,true,事業費24億円（補助額5.9億円）。記載内訳8.8+6.4+9.8=25.0億円。,5,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf
s2_outline_43,3次,近江鍛工株式会社,s2_outline_43_cost_3,unclassified_cost_amount,low,25.0,億円,2500.0,2400.0,590.0,,,4億円（補助額5.9億円）。記載内訳8.8+6.4+9.8=25.0億円。,5,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf
s2_outline_44,3次,株式会社アヤボ,s2_outline_44_cost_1,project_cost,high,18.0,億円,1800.0,1800.0,340.0,0.0,true,事業費18億円（補助額3.4億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_44.pdf
s2_outline_44,3次,株式会社アヤボ,s2_outline_44_cost_2,subsidy,high,3.4,億円,340.0,1800.0,340.0,0.0,true,事業費18億円（補助額3.4億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_44.pdf
s2_outline_45,3次,株式会社田中食品興業所,s2_outline_45_cost_1,project_cost,high,20.0,億円,2000.0,2000.0,660.0,0.0,true,事業費20億円（補助額6.6億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_45.pdf
s2_outline_45,3次,株式会社田中食品興業所,s2_outline_45_cost_2,subsidy,high,6.6,億円,660.0,2000.0,660.0,0.0,true,事業費20億円（補助額6.6億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_45.pdf
s2_outline_46,3次,カンケンテクノ株式会社,s2_outline_46_cost_1,project_cost,high,28.0,億円,2800.0,2800.0,840.0,0.0,true,事業費28億円（補助額8.4億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_46.pdf
s2_outline_46,3次,カンケンテクノ株式会社,s2_outline_46_cost_2,subsidy,high,8.4,億円,840.0,2800.0,840.0,0.0,true,事業費28億円（補助額8.4億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_46.pdf
s2_outline_47,3次,INTLOOP株式会社,s2_outline_47_cost_1,project_cost,high,15.0,億円,1500.0,1500.0,510.0,0.0,true,事業費15億円（補助額5.1億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_47.pdf
s2_outline_47,3次,INTLOOP株式会社,s2_outline_47_cost_2,subsidy,high,5.1,億円,509.99999999999994,1500.0,510.0,-5.684341886080802e-14,true,事業費15億円（補助額5.1億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_47.pdf
s2_outline_48,3次,株式会社サンワ,s2_outline_48_cost_1,project_cost,high,24.0,億円,2400.0,2400.0,730.0,0.0,true,事業費24億円（補助額7.3億円）。内訳21億円+3億円=24億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_48,3次,株式会社サンワ,s2_outline_48_cost_2,subsidy,high,7.3,億円,730.0,2400.0,730.0,0.0,true,事業費24億円（補助額7.3億円）。内訳21億円+3億円=24億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_48,3次,株式会社サンワ,s2_outline_48_cost_3,unclassified_cost_amount,low,21.0,億円,2100.0,2400.0,730.0,,,事業費24億円（補助額7.3億円）。内訳21億円+3億円=24億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_48,3次,株式会社サンワ,s2_outline_48_cost_4,unclassified_cost_amount,low,3.0,億円,300.0,2400.0,730.0,,,事業費24億円（補助額7.3億円）。内訳21億円+3億円=24億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_48,3次,株式会社サンワ,s2_outline_48_cost_5,unclassified_cost_amount,low,24.0,億円,2400.0,2400.0,730.0,,,事業費24億円（補助額7.3億円）。内訳21億円+3億円=24億円。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_49,3次,白鷺特殊鋼株式会社,s2_outline_49_cost_1,project_cost,high,36.0,億円,3600.0,3600.0,850.0,0.0,true,事業費36億円（補助額8.5億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_49.pdf
s2_outline_49,3次,白鷺特殊鋼株式会社,s2_outline_49_cost_2,subsidy,high,8.5,億円,850.0,3600.0,850.0,0.0,true,事業費36億円（補助額8.5億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_49.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_cost_1,project_cost,high,13.0,億円,1300.0,1214.665,300.0,85.33500000000004,false,事業費13億円（補助額3.0億円）、建物634.635百万円、機械580.,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_cost_2,subsidy,high,3.0,億円,300.0,1214.665,300.0,0.0,true,事業費13億円（補助額3.0億円）、建物634.635百万円、機械580.030百万円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_cost_3,cost_component,high,634.635,百万円,634.635,1214.665,300.0,,,事業費13億円（補助額3.0億円）、建物634.635百万円、機械580.030百万円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_cost_4,cost_component,high,580.03,百万円,580.03,1214.665,300.0,,,13億円（補助額3.0億円）、建物634.635百万円、機械580.030百万円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_51,3次,有楽製菓株式会社,s2_outline_51_cost_1,project_cost,high,25.0,億円,2500.0,2500.0,830.0,0.0,true,事業費25億円（補助額8.3億円）,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_51.pdf
s2_outline_51,3次,有楽製菓株式会社,s2_outline_51_cost_2,subsidy,high,8.3,億円,830.0000000000001,2500.0,830.0,1.1368683772161603e-13,true,事業費25億円（補助額8.3億円）,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_51.pdf
