case_id,round,company,entity_id,entity_name,entity_relation,is_applicant,is_consortium_member,appears_in_sales_metric,appears_in_labor_metric,appears_in_cost,source_type,source_page,raw_evidence,pdf_url
s2_outline_2,3次,ガイア株式会社,s2_outline_2_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2024年度比で2029年度まで年平均成長率35.6%、売上高増加額57億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_2.pdf
s2_outline_2,3次,ガイア株式会社,s2_outline_2_entity_3,新規事業,project,false,false,true,false,false,sales_series,1,新規事業は2027年度比149%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_2.pdf
s2_outline_200,4次,有限会社ワンプラスワン,s2_outline_200_entity_1,有限会社ワンプラスワン,applicant,true,false,true,true,true,cases.company,,有限会社ワンプラスワン,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_200.pdf
s2_outline_200,4次,有限会社ワンプラスワン,s2_outline_200_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"直近事業年度～2030年度：売上高増加額3,555百万円、CAGR17%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_200.pdf
s2_outline_201,4次,ハムリー株式会社,s2_outline_201_entity_1,ハムリー株式会社,applicant,true,false,true,true,true,cases.company,,ハムリー株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,s2_outline_201_entity_2,会社全体（公表成長目標）,applicant,true,false,true,false,false,sales_series,1,"2025～2030年：売上高成長率282%（CAGR27.6%）、増加額5,558百万円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,s2_outline_201_entity_3,事業別合計表,applicant,true,false,true,false,false,sales_series,2,"受託試験・生体販売・機器販売の合計：2023年4,302百万円→2030年8,606百万円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_202,4次,東海デキストリン株式会社,s2_outline_202_entity_1,東海デキストリン株式会社,applicant,true,false,true,true,true,cases.company,,東海デキストリン株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf
s2_outline_202,4次,東海デキストリン株式会社,s2_outline_202_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2031年までに売上高増加額7,781百万円、CAGR10.6%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf
s2_outline_204,4次,新日本電工株式会社,s2_outline_204_entity_1,新日本電工株式会社,applicant,true,false,true,true,true,cases.company,,新日本電工株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_204.pdf
s2_outline_204,4次,新日本電工株式会社,s2_outline_204_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2024～2030年：売上高1,100億円、増加376億円、CAGR7.2%（基準724億円は差引）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_204.pdf
s2_outline_205,3次,八戸酒造株式会社,s2_outline_205_entity_1,八戸酒造株式会社,applicant,true,false,true,true,true,cases.company,,八戸酒造株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_205.pdf
s2_outline_205,3次,八戸酒造株式会社,s2_outline_205_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年度売上16.4億円、増加7.1億円、売上高成長率14.28%（基準9.3億円は差引）,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_205.pdf
s2_outline_206,4次,能勢酒造株式会社,s2_outline_206_entity_1,能勢酒造株式会社,applicant,true,false,true,true,true,cases.company,,能勢酒造株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
s2_outline_206,4次,能勢酒造株式会社,s2_outline_206_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までに売上高成長率414%、増加額23.5億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
s2_outline_207,4次,ロートニッテン株式会社,s2_outline_207_entity_1,ロートニッテン株式会社,applicant,true,false,true,true,true,cases.company,,ロートニッテン株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_207.pdf
s2_outline_207,4次,ロートニッテン株式会社,s2_outline_207_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2031年3月期までに売上高成長率10.2%、増加額98億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_207.pdf
s2_outline_208,4次,NICHIRO株式会社,s2_outline_208_entity_1,NICHIRO株式会社,applicant,true,false,true,true,true,cases.company,,NICHIRO株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_208.pdf
s2_outline_208,4次,NICHIRO株式会社,s2_outline_208_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までに売上高増加額57億円、売上高成長率174%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_208.pdf
s2_outline_209,3次,株式会社ファーストダウン,s2_outline_209_entity_1,株式会社ファーストダウン,applicant,true,false,true,true,true,cases.company,,株式会社ファーストダウン,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_209.pdf
s2_outline_209,3次,株式会社ファーストダウン,s2_outline_209_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2031年8月期150億円、増加93.8億円、成長率267%。補足頁に2024年約56億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_209.pdf
s2_outline_21,3次,健栄製薬株式会社,s2_outline_21_entity_1,健栄製薬株式会社,applicant,true,false,true,true,true,cases.company,,健栄製薬株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_21.pdf
s2_outline_21,3次,健栄製薬株式会社,s2_outline_21_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年度までの売上高成長率7.8%、売上高増加額186億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_21.pdf
s2_outline_210,4次,南島酒販株式会社,s2_outline_210_entity_1,南島酒販株式会社,applicant,true,false,true,true,true,cases.company,,南島酒販株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_210.pdf
s2_outline_210,4次,南島酒販株式会社,s2_outline_210_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2031年3月期までに売上高増加額75億円、年平均成長率10.8%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_210.pdf
s2_outline_211,4次,アサヒプリテック株式会社,s2_outline_211_entity_1,アサヒプリテック株式会社,applicant,true,false,true,true,true,cases.company,,アサヒプリテック株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_211,4次,アサヒプリテック株式会社,s2_outline_211_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2025年3月期比、2031年3月期までに増加237億円、年平均+0.8%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_212,3次,キングパーツ株式会社,s2_outline_212_entity_1,キングパーツ株式会社,applicant,true,false,true,true,true,cases.company,,キングパーツ株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_212.pdf
s2_outline_212,3次,キングパーツ株式会社,s2_outline_212_entity_2,会社全体（長期）,applicant,true,false,true,false,false,sales_series,1,2023年度44億円→2030年度97億円、増加53億円、成長率219%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_212.pdf
s2_outline_212,3次,キングパーツ株式会社,s2_outline_212_entity_3,会社全体（中期）,applicant,true,false,true,false,false,sales_series,1,2027年度50億円→2030年度97億円、売上高年平均成長率24.93%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_212.pdf
s2_outline_213,4次,ファインプラス株式会社,s2_outline_213_entity_1,ファインプラス株式会社,applicant,true,false,true,true,true,cases.company,,ファインプラス株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_213.pdf
s2_outline_213,4次,ファインプラス株式会社,s2_outline_213_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2031年3月期までに売上高増加額5,226百万円、売上高成長率7.8%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_213.pdf
s2_outline_214,3次,株式会社 八天堂,s2_outline_214_entity_1,株式会社 八天堂,applicant,true,false,true,true,true,cases.company,,株式会社 八天堂,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_214.pdf
s2_outline_214,3次,株式会社 八天堂,s2_outline_214_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2023年度46億円→2030年度125億円、増加79億円、成長率273%、年平均23.53%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_214.pdf
s2_outline_215,3次,昭和化工株式会社,s2_outline_215_entity_1,昭和化工株式会社,applicant,true,false,true,true,true,cases.company,,昭和化工株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_215.pdf
s2_outline_215,3次,昭和化工株式会社,s2_outline_215_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2031年3月期までに売上高成長率+98%、増加額107億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_215.pdf
s2_outline_216,3次,中本Fine Pack株式会社,s2_outline_216_entity_1,中本Fine Pack株式会社,applicant,true,false,true,true,true,cases.company,,中本Fine Pack株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_216.pdf
s2_outline_216,3次,中本Fine Pack株式会社,s2_outline_216_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年12月期までに売上高成長率17.01%、増加額33.45億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_216.pdf
s2_outline_217,4次,院庄林業株式会社,s2_outline_217_entity_1,院庄林業株式会社,applicant,true,false,true,true,true,cases.company,,院庄林業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_217.pdf
s2_outline_217,4次,院庄林業株式会社,s2_outline_217_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2024年12月期比、2030年12月期までに増加11,807百万円、年平均8.0%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_217.pdf
s2_outline_218,4次,株式会社エム・ケー・ケー,s2_outline_218_entity_1,株式会社エム・ケー・ケー,applicant,true,false,true,true,true,cases.company,,株式会社エム・ケー・ケー,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_218.pdf
s2_outline_218,4次,株式会社エム・ケー・ケー,s2_outline_218_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2025/5期1,661百万円→2031/5期3,986百万円、増加2,325百万円、成長率140%（年平均19.12%）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_218.pdf
s2_outline_219,4次,株式会社ナリコマフード,s2_outline_219_entity_1,株式会社ナリコマフード,applicant,true,false,true,true,true,cases.company,,株式会社ナリコマフード,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_219.pdf
s2_outline_219,4次,株式会社ナリコマフード,s2_outline_219_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2031年までに売上高増加額40,088百万円、売上高成長率11.9%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_219.pdf
s2_outline_22,3次,味覚糖株式会社,s2_outline_22_entity_1,味覚糖株式会社,applicant,true,false,true,true,true,cases.company,,味覚糖株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_22.pdf
s2_outline_22,3次,味覚糖株式会社,s2_outline_22_entity_2,味覚糖株式会社（申請者）,applicant,true,false,true,false,false,sales_series,1,味覚糖株式会社は直近期314.2億円から2030年620億円、197.3%、増加額305.8億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_22.pdf
s2_outline_22,3次,味覚糖株式会社,s2_outline_22_entity_3,UHA味覚糖グループ,group,false,false,true,false,false,sales_series,1,"2030年グループ売上1,000億円を目指す",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_22.pdf
s2_outline_220,4次,富田薬品株式会社,s2_outline_220_entity_1,富田薬品株式会社,applicant,true,false,true,true,true,cases.company,,富田薬品株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_220.pdf
s2_outline_220,4次,富田薬品株式会社,s2_outline_220_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,24～30年度：売上高増加額621億円、売上高成長率5.9%。24/30を西暦へ強制変換せず原文保持,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_220.pdf
s2_outline_221,4次,株式会社ニシムタ,s2_outline_221_entity_1,株式会社ニシムタ,applicant,true,false,true,true,true,cases.company,,株式会社ニシムタ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_221.pdf
s2_outline_221,4次,株式会社ニシムタ,s2_outline_221_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"基準年度863.3億円→事業化報告3年目1,010.0億円、増加14,670百万円、CAGR5.3%。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_221.pdf
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,s2_outline_222_entity_1,株式会社 日本橋冷凍手島商店,applicant,true,false,true,true,true,cases.company,,株式会社 日本橋冷凍手島商店,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,s2_outline_222_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2027年2月期～2031年2月期、売上高増加額5,200百万円、売上高成長率19.5%（年平均）。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf
s2_outline_223,4次,三ッ和商事株式会社,s2_outline_223_entity_1,三ッ和商事株式会社,applicant,true,false,true,true,true,cases.company,,三ッ和商事株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_223.pdf
s2_outline_223,4次,三ッ和商事株式会社,s2_outline_223_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"～2030年度、売上目標6,526百万円（最新決算期2,427百万円）、増加4,099百万円、成長率17.9%。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_223.pdf
s2_outline_225,4次,株式会社山本製作所,s2_outline_225_entity_1,株式会社山本製作所,applicant,true,false,true,true,true,cases.company,,株式会社山本製作所,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_225.pdf
s2_outline_225,4次,株式会社山本製作所,s2_outline_225_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2024～2030年度、売上高増加額93.74億円、CAGR（年平均成長率）16.7%。,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_225.pdf
s2_outline_226,4次,日本海精錬株式会社,s2_outline_226_entity_1,日本海精錬株式会社,applicant,true,false,true,true,true,cases.company,,日本海精錬株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf
s2_outline_226,4次,日本海精錬株式会社,s2_outline_226_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,～2029年6月期、売上高増加額86億円（対基準年度）、売上高成長率223%。,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf
s2_outline_227,4次,株式会社トノックス,s2_outline_227_entity_1,株式会社トノックス,applicant,true,false,true,true,true,cases.company,,株式会社トノックス,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_227.pdf
s2_outline_227,4次,株式会社トノックス,s2_outline_227_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2035年目標売上20,000百万円、最新決算からの増加額11,668百万円、年平均成長率9.8%。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_227.pdf
s2_outline_228,4次,株式会社ベネフル,s2_outline_228_entity_1,株式会社ベネフル,applicant,true,false,true,true,true,cases.company,,株式会社ベネフル,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_228.pdf
s2_outline_228,4次,株式会社ベネフル,s2_outline_228_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2031年5月期売上50億円（現店舗20億円、新店舗10億円×3店）、2024年5月業績比の売上高成長率18.3%。,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_228.pdf
s2_outline_229,3次,オーディエー株式会社,s2_outline_229_entity_1,オーディエー株式会社,applicant,true,false,true,true,true,cases.company,,オーディエー株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_229.pdf
s2_outline_229,3次,オーディエー株式会社,s2_outline_229_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,～30/7期、直近決算期比で売上高成長率+85%、売上高増加額+101億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_229.pdf
s2_outline_23,3次,大和鋼業株式会社,s2_outline_23_entity_1,大和鋼業株式会社,applicant,true,false,true,true,true,cases.company,,大和鋼業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_23.pdf
s2_outline_23,3次,大和鋼業株式会社,s2_outline_23_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までに売上高成長率+59.8%、売上高増加額+47.8億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_23.pdf
s2_outline_230,4次,株式会社アイ・グラン・ソリューション,s2_outline_230_entity_1,株式会社アイ・グラン・ソリューション,applicant,true,false,true,true,true,cases.company,,株式会社アイ・グラン・ソリューション,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_230.pdf
s2_outline_230,4次,株式会社アイ・グラン・ソリューション,s2_outline_230_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,直近決算期2024年→2030年、売上高成長率528%、売上高増加額107億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_230.pdf
s2_outline_231,4次,創建ホーム株式会社,s2_outline_231_entity_1,創建ホーム株式会社,applicant,true,false,true,true,true,cases.company,,創建ホーム株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_231.pdf
s2_outline_231,4次,創建ホーム株式会社,s2_outline_231_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2024～2030年度、2030年度売上201億円（+116億円）。増加額11,642百万円、売上高成長率238%（CAGR15.54%）。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_231.pdf
s2_outline_232,3次,株式会社モリシタ,s2_outline_232_entity_1,株式会社モリシタ,applicant,true,false,false,true,true,cases.company,,株式会社モリシタ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf
s2_outline_232,3次,株式会社モリシタ,s2_outline_232_entity_2,株式会社ホワイトフォックス,participant,false,true,false,false,false,cases.other_participants,,株式会社ホワイトフォックス,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf
s2_outline_232,3次,株式会社モリシタ,s2_outline_232_entity_3,コンソーシアム全体,group,false,false,true,false,false,sales_series,1,コンソーシアム全体（2023～2030年度）：売上高成長率301%、売上高増加額43億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf
s2_outline_234,3次,日本エア・リキード合同会社,s2_outline_234_entity_1,日本エア・リキード合同会社,applicant,true,false,true,true,true,cases.company,,日本エア・リキード合同会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_234.pdf
s2_outline_234,3次,日本エア・リキード合同会社,s2_outline_234_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"～2030年、売上高成長率約93.0%（2024年度比）、売上高増加額1,022億円（2024年度比）。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_234.pdf
s2_outline_24,3次,高知食糧株式会社,s2_outline_24_entity_1,高知食糧株式会社,applicant,true,false,true,true,true,cases.company,,高知食糧株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_24.pdf
s2_outline_24,3次,高知食糧株式会社,s2_outline_24_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2035年売上高200億円、売上高成長率8.9%、売上高増加額126億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_24.pdf
s2_outline_25,3次,有限会社ホテル十勝屋,s2_outline_25_entity_1,有限会社ホテル十勝屋,applicant,true,false,true,true,true,cases.company,,有限会社ホテル十勝屋,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_25.pdf
s2_outline_25,3次,有限会社ホテル十勝屋,s2_outline_25_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,2,2030年までに売上高成長率280.3%、売上高増加額35.6億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_25.pdf
s2_outline_26,3次,株式会社ティーケーシン,s2_outline_26_entity_1,株式会社ティーケーシン,applicant,true,false,true,true,true,cases.company,,株式会社ティーケーシン,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_26.pdf
s2_outline_26,3次,株式会社ティーケーシン,s2_outline_26_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2025年4月度から2030年4月度、売上112億円、成長率16.3%、増加額50.6億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_26.pdf
s2_outline_27,3次,株式会社ライト製作所,s2_outline_27_entity_1,株式会社ライト製作所,applicant,true,false,true,true,true,cases.company,,株式会社ライト製作所,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf
s2_outline_27,3次,株式会社ライト製作所,s2_outline_27_entity_2,株式会社青森ライト,participant,false,false,false,false,false,cases.other_participants,,"株式会社青森ライト
株式会社東北ライト製作所",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf
s2_outline_27,3次,株式会社ライト製作所,s2_outline_27_entity_3,株式会社東北ライト製作所,participant,false,false,false,false,false,cases.other_participants,,"株式会社青森ライト
株式会社東北ライト製作所",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf
s2_outline_27,3次,株式会社ライト製作所,s2_outline_27_entity_4,会社全体,applicant,true,false,true,false,false,sales_series,1,2023年度（2024年6月期決算）76億円、2026年度95億円、2029年度160億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf
s2_outline_27,3次,株式会社ライト製作所,s2_outline_27_entity_5,会社全体・中間目標,applicant,true,false,true,false,false,sales_series,1,中間値として2026年度95億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf
s2_outline_27,3次,株式会社ライト製作所,s2_outline_27_entity_6,半導体製造装置事業,project,false,false,true,false,false,sales_series,1,半導体製造装置事業の売上高100億円を2027年までに目指す,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_entity_1,さくら不動産株式会社,applicant,true,false,false,true,true,cases.company,,さくら不動産株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_entity_2,The Hakuba Company株式会社,participant,false,true,false,false,false,cases.other_participants,,The Hakuba Company株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_3,3次,さくら不動産株式会社,s2_outline_3_entity_3,コンソーシアム合計,group,false,false,true,false,false,sales_series,1,2029年度まで年平均成長率19.0%、売上高増加額52.9億円、直近事業年度比285%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_30,3次,東洋スクリーン工業株式会社,s2_outline_30_entity_1,東洋スクリーン工業株式会社,applicant,true,false,true,true,true,cases.company,,東洋スクリーン工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf
s2_outline_30,3次,東洋スクリーン工業株式会社,s2_outline_30_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2029年までに売上高成長率217%、売上高増加額38億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf
s2_outline_31,3次,アトム株式会社,s2_outline_31_entity_1,アトム株式会社,applicant,true,false,true,true,true,cases.company,,アトム株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_31.pdf
s2_outline_31,3次,アトム株式会社,s2_outline_31_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年9月期売上320億円、CAGR14.5%、売上高増加額179億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_31.pdf
s2_outline_32,3次,第一物産株式会社,s2_outline_32_entity_1,第一物産株式会社,applicant,true,false,true,true,true,cases.company,,第一物産株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_32.pdf
s2_outline_32,3次,第一物産株式会社,s2_outline_32_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,31/8期までに売上高成長率128.4%、売上高増加額53.7億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_32.pdf
s2_outline_33,3次,株式会社浪速ポンプ製作所,s2_outline_33_entity_1,株式会社浪速ポンプ製作所,applicant,true,false,true,true,true,cases.company,,株式会社浪速ポンプ製作所,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_33.pdf
s2_outline_33,3次,株式会社浪速ポンプ製作所,s2_outline_33_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までに売上高成長率20%、売上高増加額84億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_33.pdf
s2_outline_34,3次,フタバ食品株式会社,s2_outline_34_entity_1,フタバ食品株式会社,applicant,true,false,true,true,true,cases.company,,フタバ食品株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf
s2_outline_34,3次,フタバ食品株式会社,s2_outline_34_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2024年8月期231.1億円から2030年8月期350億円、増加118.9億円、成長率51.4%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_entity_1,株式会社北海道ちぬやファーム,applicant,true,false,false,true,true,cases.company,,株式会社北海道ちぬやファーム,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_entity_2,ちぬや冷食株式会社,participant,false,true,false,false,false,cases.other_participants,,ちぬや冷食株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,s2_outline_35_entity_3,コンソーシアム全体,group,false,false,true,false,false,sales_series,1,コンソーシアム全体の売上成長目標（～2030年）：売上高成長率176.8%、売上高増加額261億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_37,3次,ノーラエンジニアリング株式会社,s2_outline_37_entity_1,ノーラエンジニアリング株式会社,applicant,true,false,false,true,true,cases.company,,ノーラエンジニアリング株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
s2_outline_37,3次,ノーラエンジニアリング株式会社,s2_outline_37_entity_2,東北ノーラ株式会社,participant,false,true,false,false,false,cases.other_participants,,東北ノーラ株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
