case_id,round,company,metric,metric_key,status,validation,base_period_label,base_year,base_value,base_year_before_correction,base_year_after_correction,base_year_correction_method,base_year_correction_confidence,target_period_label,target_year,target_value,target_year_before_correction,target_year_after_correction,target_year_correction_method,target_year_correction_confidence,unit,base_value_raw,target_value_raw,unit_raw,base_value_man_yen_per_person,target_value_man_yen_per_person,normalized_unit,unit_conversion_factor,unit_evidence_source,unit_evidence_text,unit_validation,source_box_type,source_box_no,source_box_label,source_box_match_method,source_entity_label,entity_match_status,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw,rate_only,rate_value_raw,rate_numeric_pct,rate_definition,rate_interpretation_status,rate_implied_target_value,rate_reconciliation_status,rate_interpretation_note,rate_ambiguous
s2_outline_177,4次,八光エルアール株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,,,8089,,,missing,low,,,9893,,,missing,low,千円/人,8089,9893,千円/人,808.9,989.3,万円/人,0.1,box_metric_row,"従業員1人あたり給与支給総額
8,0899,89（年平均＋6.9%）
3
（単位：千円/人）
",box_confirmed,project_targets,2,目標値,case_page_metric_label,八光エルアール株式会社,applicant_company_representative,6.9,,,ai_visual_manual_audit,2,missing → missing,[],true,"従業員給与8,089→9,893、年平均+6.9%。",false,6.9%,6.9,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_177,4次,八光エルアール株式会社,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,,,,,,missing,low,,,,,,missing,low,千円/人,,,千円/人,,,万円/人,0.1,box_metric_row,"役員1人あたり給与支給総額
（年平均＋5.8%）
--
（単位：千円/人）
",box_confirmed,project_targets,2,目標値,case_page_metric_label,八光エルアール株式会社,applicant_company_representative,5.8,,,ai_visual_manual_audit,2,missing → missing,[],true,役員給与は率+5.8%のみ。,true,5.8%,5.8,annual_average_increase_rate,resolved_by_standard_table_context,,not_testable,補助事業目標値表の標準的な年平均上昇率欄として解釈,false
s2_outline_177,4次,八光エルアール株式会社,補助事業に係る従業員数,employees,full_values,AI画像目視確認済み（値・率あり）,,,47,,,missing,low,,,138,,,missing,low,人,47,138,人,,,人,1,box_metric_row,"補助事業に係る従業員数
47138（年平均＋43.2%）
（単位：人）",box_confirmed,project_targets,2,目標値,case_page_metric_label,八光エルアール株式会社,applicant_company_representative,43.2,,,ai_visual_manual_audit,2,missing → missing,[],true,従業員数47→138人、年平均+43.2%。,false,43.2%,43.2,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_178,4次,株式会社メタルテック,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,,,9008,,,missing,low,,,14366,,,missing,low,千円/人,9008,14366,千円/人,900.8,1436.6,万円/人,0.1,box_metric_row,"労働生産性14,366千円/人
9,008千円/人
（単位：千円/人）（年平均上昇率＋16.8％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社メタルテック,applicant_company_representative,16.8,,,ai_visual_manual_audit,2,missing → missing,[],true,"労働生産性9,008→14,366、年平均+16.8%。",false,16.8%,16.8,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_178,4次,株式会社メタルテック,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,,,6037,,,missing,low,,,7089,,,missing,low,千円/人,6037,7089,千円/人,603.7,708.9,万円/人,0.1,box_metric_row,"従業員1人あたり給与支給総額7,089千円/人
6,037千円/人
（単位：千円/人）（年平均上昇率＋5.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社メタルテック,applicant_company_representative,5.5,,,ai_visual_manual_audit,2,missing → missing,[],true,"従業員給与6,037→7,089、年平均+5.5%。",false,5.5%,5.5,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_178,4次,株式会社メタルテック,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,,,,,,missing,low,,,,,,missing,low,千円/人,,,千円/人,,,万円/人,0.1,box_metric_row,"役員1人あたり給与支給総額
-
（単位：千円/人）-（年平均上昇率＋5.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社メタルテック,applicant_company_representative,5,,,ai_visual_manual_audit,2,missing → missing,[],true,役員給与は率+5.0%のみ。,true,5%,5.0,annual_average_increase_rate,resolved_by_standard_table_context,,not_testable,補助事業目標値表の標準的な年平均上昇率欄として解釈,false
s2_outline_178,4次,株式会社メタルテック,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,,,442,,,missing,low,,,451,,,missing,low,人,442,451,人,,,人,1,box_metric_row,"補助事業に係る従業員数
442人451人
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社メタルテック,applicant_company_representative,,,,ai_visual_manual_audit,2,missing → missing,[],true,従業員数442→451人。,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_179,4次,株式会社クラスコ,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,,,9985,,,missing,low,,,23175,,,missing,low,千円/人,9985,23175,千円/人,998.5,2317.5,万円/人,0.1,box_metric_row,"労働生産性23,175
9,985
（単位：千円/人）（年平均上昇率＋32.4％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社クラスコ,applicant_company_representative,32.4,,,ai_visual_manual_audit,2,missing → missing,[],true,"労働生産性9,985→23,175、年平均+32.4%。",false,32.4%,32.4,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_179,4次,株式会社クラスコ,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,,,4748,,,missing,low,,,5998,,,missing,low,千円/人,4748,5998,千円/人,474.8,599.8,万円/人,0.1,box_metric_row,"従業員1人あたり給与支給総額5,998
4,748
（単位：千円/人）（年平均上昇率＋8.1％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社クラスコ,applicant_company_representative,8.1,,,ai_visual_manual_audit,2,missing → missing,[],true,"従業員給与4,748→5,998、年平均+8.1%。",false,8.1%,8.1,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_179,4次,株式会社クラスコ,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,,,,,,missing,low,,,,,,missing,low,千円/人,,,千円/人,,,万円/人,0.1,box_metric_row,"役員1人あたり給与支給総額
-
（単位：千円/人）-（年平均上昇率＋5.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社クラスコ,applicant_company_representative,5.5,,,ai_visual_manual_audit,2,missing → missing,[],true,役員給与は率+5.5%のみ。,true,5.5%,5.5,annual_average_increase_rate,resolved_by_standard_table_context,,not_testable,補助事業目標値表の標準的な年平均上昇率欄として解釈,false
s2_outline_179,4次,株式会社クラスコ,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,,,83,,,missing,low,,,94,,,missing,low,人,83,94,人,,,人,1,box_metric_row,"補助事業に係る従業員数
8394
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社クラスコ,applicant_company_representative,,,,ai_visual_manual_audit,2,missing → missing,[],true,従業員数83→94人。,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_18,3次,DOWAパワーデバイス株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,1195,2027,2027,existing_normalized_year,high,2030年度,2030,2379,2030,2030,existing_normalized_year,high,万円/人,1195,2379,万円/人,1195,2379,万円/人,1.0,box_metric_row,"労働生産性2,379
1,195
（単位：万円/人）（年平均上昇率＋25.8％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,DOWAパワーデバイス株式会社,applicant_company_representative,25.8,25.7985,0.0015,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"1,195→2,379（+25.8%）",false,25.8%,25.8,annual_average_increase_rate,resolved_by_arithmetic,2379.084287,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_18,3次,DOWAパワーデバイス株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,493,2027,2027,existing_normalized_year,high,2030年度,2030,596,2030,2030,existing_normalized_year,high,万円/人,493,596,万円/人,493,596,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額596
493
（単位：万円/人）（年平均上昇率＋6.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,DOWAパワーデバイス株式会社,applicant_company_representative,6.5,6.5287,0.0287,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,493→596（+6.5%）,false,6.5%,6.5,annual_average_increase_rate,resolved_by_arithmetic,595.519165,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_18,3次,DOWAパワーデバイス株式会社,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2027年度,2027,,2027,2027,existing_normalized_year,high,2030年度,2030,,2030,2030,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額
-
（単位：万円/人）-（年平均上昇率＋6.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,DOWAパワーデバイス株式会社,applicant_company_representative,6.5,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,金額－、年平均上昇率+6.5%,true,6.5%,6.5,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_18,3次,DOWAパワーデバイス株式会社,補助事業に係る従業員数,employees,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,155,2027,2027,existing_normalized_year,high,2030年度,2030,191,2030,2030,existing_normalized_year,high,人,155,191,人,,,人,1,box_metric_row,"補助事業に係る従業員数
155191
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,DOWAパワーデバイス株式会社,applicant_company_representative,,7.2097,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,155人→191人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_180,4次,株式会社森田あられ,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度（基準年度）,2027,5804,2027,2027,existing_normalized_year,high,2030年度,2030,10024,2030,2030,existing_normalized_year,high,千円/人,5804,10024,千円/人,580.4,1002.4,万円/人,0.1,no_box_match,,manual_audit_unit,,,,case_page_box,株式会社森田あられ,applicant_company_representative,20,19.9788,0.0212,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"労働生産性5,804→10,024、年平均+20.0%。",false,20%,20.0,annual_average_increase_rate,resolved_by_explicit_wording,10029.312,consistent,原文に年平均または上昇率の明示あり,false
s2_outline_180,4次,株式会社森田あられ,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,,,3942,,,missing,low,,,4619,,,missing,low,千円/人,3942,4619,千円/人,394.2,461.9,万円/人,0.1,no_box_match,,manual_audit_unit,,,,case_page_box,株式会社森田あられ,applicant_company_representative,5.4,,,ai_visual_manual_audit,2,missing → missing,[],true,"従業員給与3,942→4,619、年平均+5.4%。",false,5.4%,5.4,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_180,4次,株式会社森田あられ,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,,,,,,missing,low,,,,,,missing,low,千円/人,,,千円/人,,,万円/人,0.1,no_box_match,,manual_audit_unit,,,,case_page_box,株式会社森田あられ,applicant_company_representative,7,,,ai_visual_manual_audit,2,missing → missing,[],true,役員給与は率+7.0%のみ。,true,7%,7.0,stated_undefined,ambiguous,,not_testable,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足,true
s2_outline_180,4次,株式会社森田あられ,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,,,554,,,missing,low,,,599,,,missing,low,人,554,599,人,,,人,1,no_box_match,,manual_audit_unit,,,,case_page_box,株式会社森田あられ,applicant_company_representative,,,,ai_visual_manual_audit,2,missing → missing,[],true,従業員数554→599人。,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_181,4次,株式会社手原産業倉庫,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,基準年度,,5394,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,8492,,,unresolved_relative_or_missing_context,low,千円/人,5394,8492,千円/人,539.4,849.2,万円/人,0.1,box_metric_row,"労働生産性
5,394千円/人
8,492千円/人
（単位：千円/人）（年平均上昇率＋16.3％）
従業員
（
1
単
人
位
あ
：
た
千
り給
円
与
/人
支
）
給総額
2,625千円/人
（年平
3
均
,3
上
29
昇
千
率
円
＋
/人
8.2％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社手原産業倉庫,applicant_company_representative,16.3,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,"5,394→8,492千円、年平均+16.3%",false,16.3%,16.3,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_181,4次,株式会社手原産業倉庫,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,基準年度,,2625,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,3329,,,unresolved_relative_or_missing_context,low,千円/人,2625,3329,千円/人,262.5,332.9,万円/人,0.1,box_uniform_unit,"項目基準年度事業化報告3年目
労働生産性
5,394千円/人
8,492千円/人
（単位：千円/人）（年平均上昇率＋16.3％）
従業員
（
1
単
人
位
あ
：
た
千
り給
円
与
/人
支
）
給総額
2,625千円/人
（年平
3
均
,3
上
29
昇
千
率
円
＋
/人
8.2％）
役員1人あたり給与支給総額
（単位：千円/人）--
補助事業に係る従業員数
329人359人
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_box,株式会社手原産業倉庫,applicant_company_representative,8.2,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,"2,625→3,329千円、+8.2%",false,8.2%,8.2,annual_average_increase_rate,resolved_by_standard_table_context,,not_testable,補助事業目標値表の標準的な年平均上昇率欄として解釈,false
s2_outline_181,4次,株式会社手原産業倉庫,役員1人当たり給与支給総額,officer_pay,not_stated,AI画像目視確認済み（記載なし）,基準年度,,,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,,,,unresolved_relative_or_missing_context,low,千円/人,,,千円/人,,,万円/人,0.1,box_metric_row,"役員1人あたり給与支給総額
（単位：千円/人）--
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社手原産業倉庫,applicant_company_representative,,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,役員給与は基準・目標とも「－」、率記載なし,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_181,4次,株式会社手原産業倉庫,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,基準年度,,329,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,359,,,unresolved_relative_or_missing_context,low,人,329,359,人,,,人,1,box_metric_row,"補助事業に係る従業員数
329人359人
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社手原産業倉庫,applicant_company_representative,,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,329→359人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_182,4次,株式会社北十,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,1074,2027,2027,existing_normalized_year,high,2030年度,2030,2821,2030,2030,existing_normalized_year,high,万円/人,1074,2821,万円/人,1074,2821,万円/人,1.0,box_metric_row,"労働生産性2,821万円/人
1,074万円/人
（単位：万円/人）（年平均上昇率＋38.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社北十,applicant_company_representative,38,37.9747,0.0253,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"1,074→2,821万円、+38.0%",false,38%,38.0,annual_average_increase_rate,resolved_by_arithmetic,2822.549328,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_182,4次,株式会社北十,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,445,2027,2027,existing_normalized_year,high,2030年度,2030,568,2030,2030,existing_normalized_year,high,万円/人,445,568,万円/人,445,568,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額568万円/人
（単位：万円/人）
445万円/人
（年平均上昇率＋8.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社北十,applicant_company_representative,8.5,8.4749,0.0251,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,445→568万円、+8.5%,false,8.5%,8.5,annual_average_increase_rate,resolved_by_arithmetic,568.393661,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_182,4次,株式会社北十,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2027年度,2027,,2027,2027,existing_normalized_year,high,2030年度,2030,,2030,2030,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額
-
（単位：万円/人）-（年平均上昇率＋7.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社北十,applicant_company_representative,7,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,役員給与は値「－」、年平均上昇率+7.0%のみ,true,7%,7.0,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_182,4次,株式会社北十,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年度,2027,12,2027,2027,existing_normalized_year,high,2030年度,2030,18,2030,2030,existing_normalized_year,high,人,12,18,人,,,人,1,box_metric_row,"補助事業に係る従業員数
12人18人
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社北十,applicant_company_representative,,14.4714,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,12→18人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_183,4次,ナカシマヘルスフォース株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,15758,2027,2027,existing_normalized_year,high,2030年度,2030,22484,2030,2030,existing_normalized_year,high,千円/人,15758,22484,千円/人,1575.8,2248.4,万円/人,0.1,box_metric_row,"労働生産性22,484
（単位：千円/人）
15,758
（年平均上昇率＋12.6％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,ナカシマヘルスフォース株式会社,applicant_company_representative,12.6,12.579,0.021,ai_visual_manual_audit,5,existing_normalized_year → existing_normalized_year,[],true,"15,758→22,484千円、+12.6%",false,12.6%,12.6,annual_average_increase_rate,resolved_by_arithmetic,22496.567949,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_183,4次,ナカシマヘルスフォース株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,6164,2027,2027,existing_normalized_year,high,2030年度,2030,7445,2030,2030,existing_normalized_year,high,千円/人,6164,7445,千円/人,616.4,744.5,万円/人,0.1,box_metric_row,"従業員1人あたり給与支給総額7,445
（単位：千円/人）
6,164
（年平均上昇率＋6.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,ナカシマヘルスフォース株式会社,applicant_company_representative,6.5,6.4962,0.0038,ai_visual_manual_audit,5,existing_normalized_year → existing_normalized_year,[],true,"6,164→7,445千円、+6.5%",false,6.5%,6.5,annual_average_increase_rate,resolved_by_arithmetic,7445.801488,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_183,4次,ナカシマヘルスフォース株式会社,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2027年度,2027,,2027,2027,existing_normalized_year,high,2030年度,2030,,2030,2030,existing_normalized_year,high,千円/人,,,千円/人,,,万円/人,0.1,box_metric_row,"役員1人あたり給与支給総額
-
（単位：千円/人）-（年平均上昇率＋6.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,ナカシマヘルスフォース株式会社,applicant_company_representative,6.5,,,ai_visual_manual_audit,5,existing_normalized_year → existing_normalized_year,[],true,役員給与は値「－」、年平均上昇率+6.5%のみ,true,6.5%,6.5,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_183,4次,ナカシマヘルスフォース株式会社,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年度,2027,425,2027,2027,existing_normalized_year,high,2030年度,2030,613,2030,2030,existing_normalized_year,high,人,425,613,人,,,人,1,box_metric_row,"補助事業に係る従業員数
425613
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,ナカシマヘルスフォース株式会社,applicant_company_representative,,12.9858,,ai_visual_manual_audit,5,existing_normalized_year → existing_normalized_year,[],true,425→613人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_184,4次,日電精密工業株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,基準年度,,6972,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,14561,,,unresolved_relative_or_missing_context,low,千円/人,6972,14561,千円/人,697.2,1456.1,万円/人,0.1,unit_not_found_in_box,"設立費用土地代諸手続き料を含む総額※補助対象外450
各工場で行っているプレス加工を新工場に集約し、製造工程の合理化を図る。
土地造成費造成工事、その他手数料310
現在：オイルプレス、オイルレスプレスともに４工場で行っている。
建築費池田工場（約7,000㎡）2,200
計画：オイルプレスは新工場、オイルレスプレスは安八工場へ集約する。",manual_audit_unit,other,1,新工場（池田工場）,case_page_box,日電精密工業株式会社,applicant_company_representative,27.8,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,"6,972→14,561千円、+27.8%",false,27.8%,27.8,stated_undefined,ambiguous,,not_testable,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足,true
s2_outline_184,4次,日電精密工業株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,基準年度,,5031,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,6163,,,unresolved_relative_or_missing_context,low,千円/人,5031,6163,千円/人,503.1,616.3,万円/人,0.1,unit_not_found_in_box,"設立費用土地代諸手続き料を含む総額※補助対象外450
各工場で行っているプレス加工を新工場に集約し、製造工程の合理化を図る。
土地造成費造成工事、その他手数料310
現在：オイルプレス、オイルレスプレスともに４工場で行っている。
建築費池田工場（約7,000㎡）2,200
計画：オイルプレスは新工場、オイルレスプレスは安八工場へ集約する。",manual_audit_unit,other,1,新工場（池田工場）,case_page_box,日電精密工業株式会社,applicant_company_representative,7,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,"5,031→6,163千円、+7.0%",false,7%,7.0,stated_undefined,ambiguous,,not_testable,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足,true
s2_outline_184,4次,日電精密工業株式会社,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,基準年度,,,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,,,,unresolved_relative_or_missing_context,low,千円/人,,,千円/人,,,万円/人,0.1,unit_not_found_in_box,"設立費用土地代諸手続き料を含む総額※補助対象外450
各工場で行っているプレス加工を新工場に集約し、製造工程の合理化を図る。
土地造成費造成工事、その他手数料310
現在：オイルプレス、オイルレスプレスともに４工場で行っている。
建築費池田工場（約7,000㎡）2,200
計画：オイルプレスは新工場、オイルレスプレスは安八工場へ集約する。",manual_audit_unit,other,1,新工場（池田工場）,case_page_box,日電精密工業株式会社,applicant_company_representative,7,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,役員給与は値「－」、年平均上昇率7.0%のみ,true,7%,7.0,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_184,4次,日電精密工業株式会社,補助事業に係る従業員数,employees,full_values,AI画像目視確認済み（値・率あり）,基準年度,,240,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,261,,,unresolved_relative_or_missing_context,low,人,240,261,人,,,人,1,unit_not_found_in_box,"設立費用土地代諸手続き料を含む総額※補助対象外450
各工場で行っているプレス加工を新工場に集約し、製造工程の合理化を図る。
土地造成費造成工事、その他手数料310
現在：オイルプレス、オイルレスプレスともに４工場で行っている。
建築費池田工場（約7,000㎡）2,200
計画：オイルプレスは新工場、オイルレスプレスは安八工場へ集約する。",manual_audit_unit,other,1,新工場（池田工場）,case_page_box,日電精密工業株式会社,applicant_company_representative,2.8,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,240→261人、年平均上昇率2.8%,false,2.8%,2.8,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_185,3次,三日月興業株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,949,2027,2027,existing_normalized_year,high,2030年度,2030,2294,2030,2030,existing_normalized_year,high,万円/人,949,2294,万円/人,949,2294,万円/人,1.0,box_metric_row,"労働生産性（単位︓万円/人）949万円2,294万円（年平均上昇率＋34.2％）
",box_confirmed,project_targets,3,目標値,case_page_metric_label,三日月興業株式会社,applicant_company_representative,34.2,34.2072,0.0072,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"949→2,294万円、+34.2%",false,34.2%,34.2,annual_average_increase_rate,resolved_by_arithmetic,2293.63211,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_185,3次,三日月興業株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,404,2027,2027,existing_normalized_year,high,2030年度,2030,482,2030,2030,existing_normalized_year,high,万円/人,404,482,万円/人,404,482,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額（単位︓万円/人）404万円482万円（年平均上昇率＋6.0％）
",box_confirmed,project_targets,3,目標値,case_page_metric_label,三日月興業株式会社,applicant_company_representative,6,6.0609,0.0609,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,404→482万円、+6.0%,false,6%,6.0,annual_average_increase_rate,resolved_by_arithmetic,481.170464,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_185,3次,三日月興業株式会社,役員1人当たり給与支給総額,officer_pay,not_applicable,AI画像目視確認済み（該当なし）,2027年度,2027,,2027,2027,existing_normalized_year,high,2030年度,2030,,2030,2030,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額（単位︓万円/人）-※補助事業における該当者なし-※補助事業における該当者なし
",box_confirmed,project_targets,3,目標値,case_page_metric_label,三日月興業株式会社,applicant_company_representative,,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,役員給与：補助事業における該当者なし,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
