case_id,round,company,industry,pdf_url,is_clean,analysis_exclusion_recommended,analysis_exclusion_reasons,project_cost_oku,subsidy_oku,dashboard9_observed_n,dashboard9_below_accepted_n,dashboard9_below_accepted_share,dashboard9_at_or_above_accepted_n,dashboard9_at_or_above_applicant_n,dashboard9_at_or_above_applicant_share,dashboard9_lagging,directional8_observed_n,directional8_below_accepted_n,directional8_below_accepted_share,directional8_at_or_above_accepted_n,directional8_lagging,directional_component_win_n,directional_explanation_level,directional_all_observed_below_accepted,component_growth_win,component_productivity_value_win,component_wage_win,secondary_effect_top_quartile,sales_increase_per_subsidy,payroll_increase_per_subsidy,jobs_increase_per_subsidy_oku,sales_cagr_pct,benchmark_applicant_company_sales_cagr,benchmark_accepted_company_sales_cagr,below_accepted_company_sales_cagr,sales_increase_oku_yen_normalized,benchmark_applicant_company_sales_increase,benchmark_accepted_company_sales_increase,below_accepted_company_sales_increase,labor_annual_rate_pct,benchmark_applicant_labor_cagr,benchmark_accepted_labor_cagr,below_accepted_labor_cagr,value_added_increase_estimated_oku,benchmark_applicant_value_added_increase,benchmark_accepted_value_added_increase,below_accepted_value_added_increase,employee_pay_annual_rate_pct,benchmark_applicant_employee_pay_rate,benchmark_accepted_employee_pay_rate,below_accepted_employee_pay_rate,employee_pay_total_increase_estimated_oku,benchmark_applicant_employee_pay_total_increase,benchmark_accepted_employee_pay_total_increase,below_accepted_employee_pay_total_increase,officer_pay_annual_rate_pct,benchmark_applicant_officer_pay_rate,benchmark_accepted_officer_pay_rate,below_accepted_officer_pay_rate,investment_sales_ratio_pct,benchmark_applicant_investment_sales_ratio,benchmark_accepted_investment_sales_ratio,below_accepted_investment_sales_ratio,value_added_subsidy_ratio_proxy_pct,benchmark_applicant_value_added_subsidy_ratio,benchmark_accepted_value_added_subsidy_ratio,below_accepted_value_added_subsidy_ratio
s1_outline_164,1次,株式会社福砂屋グループ,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_164.pdf,False,True,COST_TEXT_NUMERIC_MISMATCH|REPRESENTATIVE_ENTITY_AMBIGUOUS,55.0,17.0,8,6.0,0.75,2.0,6.0,0.75,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,3.1,0.12058235294117647,0.7647058823529411,,7.0,10.0,,52.7,19.5,55.0,1.0,5.5,12.0,15.0,1.0,7.93606,5.1,14.2,1.0,4.1,3.5,4.3,1.0,2.0499,0.9,2.3,1.0,5.0,3.4,4.0,0.0,67.40196078431373,50.0,36.0,0.0,42.43882352941176,61.0,126.0,1.0
s2_outline_145,4次,株式会社シャノワール,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_145.pdf,True,False,,31.0,9.8,8,6.0,0.75,2.0,4.0,0.5,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,3.474489795918367,0.18591326530612243,2.5510204081632653,,14.0,17.0,,34.05,38.5,61.3,1.0,26.7,25.0,30.0,1.0,12.881769999999998,12.9,21.1,1.0,6.8,6.5,6.5,0.0,1.82195,2.0,2.9,1.0,5.5,5.5,6.0,1.0,183.86714116251483,48.0,47.0,0.0,119.49693877551016,169.0,209.0,1.0
s1_outline__179,2次,アサヒセイレン中部株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__179.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,188.0,50.0,7,6.0,0.8571428571428571,1.0,2.0,0.2857142857142857,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,True,False,False,False,3.02,0.048133999999999996,0.38,,9.0,12.0,,151.0,23.1,46.7,0.0,6.4,17.0,22.0,1.0,7.090490000000001,9.1,17.6,1.0,3.33,5.0,5.4,1.0,2.4067,1.5,2.9,1.0,3.33,4.4,5.0,1.0,,48.0,46.0,,12.8918,107.0,149.0,1.0
s1_outline__200,2次,株式会社イズミテクノ,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__200.pdf,True,False,,17.0,5.3,7,6.0,0.8571428571428571,1.0,4.0,0.5714285714285714,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,True,False,True,4.716981132075472,0.3438490566037736,6.415094339622642,,9.0,12.0,,25.0,23.1,46.7,1.0,10.0,17.0,22.0,1.0,10.347480000000001,9.1,17.6,1.0,3.0,5.0,5.4,1.0,1.8224,1.5,2.9,1.0,3.0,4.4,5.0,1.0,,48.0,46.0,,177.4867924528302,107.0,149.0,0.0
s1_outline_40,1次,千代田鋼鉄工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_40.pdf,True,False,,43.0,6.5,7,6.0,0.8571428571428571,1.0,5.0,0.7142857142857143,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,True,False,False,False,8.844615384615384,0.17884615384615385,0.0,,7.0,10.0,,57.49,19.5,55.0,0.0,5.2,12.0,15.0,1.0,7.399700000000001,5.1,14.2,1.0,4.0,3.5,4.3,1.0,1.1625,0.9,2.3,1.0,2.6,3.4,4.0,1.0,,50.0,36.0,,103.4923076923077,61.0,126.0,1.0
s1_outline_45,1次,山本ビニター株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_45.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,26.0,8.2,7,6.0,0.8571428571428571,1.0,6.0,0.8571428571428571,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,3.048780487804878,0.23026829268292687,1.707317073170732,,7.0,10.0,,25.0,19.5,55.0,1.0,6.0,12.0,15.0,1.0,6.57624,5.1,14.2,1.0,3.5,3.5,4.3,1.0,1.8882,0.9,2.3,1.0,4.0,3.4,4.0,0.0,,50.0,36.0,,72.90731707317073,61.0,126.0,1.0
s1_outline_47,1次,ポーライト株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_47.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,31.0,8.2,7,6.0,0.8571428571428571,1.0,6.0,0.8571428571428571,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,True,False,False,False,10.0,0.19017073170731708,0.3658536585365854,,7.0,10.0,,82.0,19.5,55.0,0.0,12.3,12.0,15.0,1.0,8.78031,5.1,14.2,1.0,3.9,3.5,4.3,1.0,1.5594,0.9,2.3,1.0,0.0,3.4,4.0,1.0,,50.0,36.0,,97.34268292682928,61.0,126.0,1.0
s1_outline_66,1次,株式会社アルプスツール,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_66.pdf,True,False,,21.0,6.6,7,6.0,0.8571428571428571,1.0,7.0,1.0,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,True,False,False,,0.18893939393939396,3.3333333333333335,7.7,7.0,10.0,1.0,,19.5,55.0,,32.1,12.0,15.0,0.0,8.90428,5.1,14.2,1.0,3.5,3.5,4.3,1.0,1.247,0.9,2.3,1.0,3.5,3.4,4.0,1.0,,50.0,36.0,,122.64848484848484,61.0,126.0,1.0
s1_outline_102,1次,冬木工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_102.pdf,False,True,RATE_ARITHMETIC_MISMATCH|RATE_DEFINITION_AMBIGUOUS,69.0,22.0,7,6.0,0.8571428571428571,1.0,5.0,0.7142857142857143,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,True,False,False,False,2.9545454545454546,0.044418181818181815,0.5454545454545454,,7.0,10.0,,65.0,19.5,55.0,0.0,14.5,12.0,15.0,1.0,6.307840000000001,5.1,14.2,1.0,3.52,3.5,4.3,1.0,0.9772,0.9,2.3,1.0,3.03,3.4,4.0,1.0,,50.0,36.0,,26.065454545454543,61.0,126.0,1.0
s1_outline_103,1次,オーケー化成株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_103.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,29.0,9.6,7,6.0,0.8571428571428571,1.0,5.0,0.7142857142857143,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,4.656250000000001,0.11489583333333334,1.5625,,7.0,10.0,,44.7,19.5,55.0,1.0,11.9,12.0,15.0,1.0,7.12965,5.1,14.2,1.0,5.3,3.5,4.3,0.0,1.103,0.9,2.3,1.0,0.0,3.4,4.0,1.0,,50.0,36.0,,67.515625,61.0,126.0,1.0
s2_outline_15,3次,賀谷セロファン株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_15.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,31.0,7.5,7,6.0,0.8571428571428571,1.0,3.0,0.42857142857142855,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,3.7066666666666666,0.21552000000000002,1.8666666666666667,,13.0,14.0,,27.8,42.2,62.3,1.0,23.4,22.0,26.0,1.0,10.833680000000001,15.7,24.1,1.0,6.0,6.0,6.2,1.0,1.6164,2.4,3.5,1.0,6.0,5.0,5.3,0.0,,57.0,61.0,,131.31733333333335,139.0,171.0,1.0
s2_outline_30,3次,東洋スクリーン工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf,True,False,,33.0,9.1,7,6.0,0.8571428571428571,1.0,3.0,0.42857142857142855,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,True,4.175824175824176,0.5604615384615385,6.923076923076923,,13.0,14.0,,38.0,42.2,62.3,1.0,10.5,22.0,26.0,1.0,14.628460000000002,15.7,24.1,1.0,6.0,6.0,6.2,1.0,5.1002,2.4,3.5,0.0,4.5,5.0,5.3,1.0,,57.0,61.0,,146.13846153846157,139.0,171.0,1.0
s2_outline_83,3次,株式会社キド,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_83.pdf,True,False,,26.0,5.7,7,6.0,0.8571428571428571,1.0,4.0,0.5714285714285714,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,True,False,True,5.298245614035087,0.4972280701754386,4.56140350877193,,13.0,14.0,,30.2,42.2,62.3,1.0,19.0,22.0,26.0,1.0,12.248280000000001,15.7,24.1,1.0,6.0,6.0,6.2,1.0,2.8342,2.4,3.5,1.0,5.0,5.0,5.3,1.0,,57.0,61.0,,195.34736842105264,139.0,171.0,0.0
s2_outline_95,3次,山崎商事運輸株式会社,運輸業・郵便業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_95.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,26.0,8.5,7,6.0,0.8571428571428571,1.0,2.0,0.2857142857142857,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,4.305882352941176,0.2300705882352941,2.1176470588235294,,13.0,14.0,,36.6,42.2,62.3,1.0,21.1,22.0,26.0,1.0,9.892080000000002,15.7,24.1,1.0,7.0,6.0,6.2,0.0,1.9556,2.4,3.5,1.0,5.0,5.0,5.3,1.0,,57.0,61.0,,105.79764705882354,139.0,171.0,1.0
s2_outline_110,3次,学校法人花沢学園,教育・学習支援業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_110.pdf,False,True,COST_TEXT_NUMERIC_MISMATCH|RATE_DEFINITION_AMBIGUOUS,29.0,6.8,7,6.0,0.8571428571428571,1.0,4.0,0.5714285714285714,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,True,2.058823529411765,0.5907058823529412,5.294117647058823,,13.0,14.0,,14.0,42.2,62.3,1.0,15.7,22.0,26.0,1.0,11.29612,15.7,24.1,1.0,6.0,6.0,6.2,1.0,4.0168,2.4,3.5,0.0,5.0,5.0,5.3,1.0,,57.0,61.0,,151.01764705882354,139.0,171.0,1.0
s2_outline_155,4次,信和化工株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_155.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,15.1,4.29,7,6.0,0.8571428571428571,1.0,3.0,0.42857142857142855,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,2.1165501165501164,0.29171095571095573,2.097902097902098,,14.0,17.0,,9.08,38.5,61.3,1.0,25.6,25.0,30.0,1.0,7.848841000000001,12.9,21.1,1.0,8.3,6.5,6.5,0.0,1.25144,2.0,2.9,1.0,5.7,5.5,6.0,1.0,,48.0,47.0,,166.32424242424244,169.0,209.0,1.0
s2_outline_164,4次,株式会社東豊精工,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_164.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,23.31,5.5,7,6.0,0.8571428571428571,1.0,4.0,0.5714285714285714,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,True,3.8909090909090907,0.4440363636363637,5.454545454545454,,14.0,17.0,,21.4,38.5,61.3,1.0,29.1,25.0,30.0,1.0,12.574980000000002,12.9,21.1,1.0,6.0,6.5,6.5,1.0,2.4422,2.0,2.9,1.0,6.0,5.5,6.0,0.0,,48.0,47.0,,207.8509090909091,169.0,209.0,1.0
s2_outline_192,4次,フクビ岡山株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_192.pdf,False,True,COST_TEXT_NUMERIC_MISMATCH,36.52,9.0,7,6.0,0.8571428571428571,1.0,2.0,0.2857142857142857,True,7,6.0,0.8571428571428571,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,3.933333333333333,0.18562222222222224,2.2222222222222223,,14.0,17.0,,35.4,38.5,61.3,1.0,23.4,25.0,30.0,1.0,13.940520000000001,12.9,21.1,1.0,6.2,6.5,6.5,1.0,1.6706,2.0,2.9,1.0,6.2,5.5,6.0,0.0,,48.0,47.0,,140.81333333333333,169.0,209.0,1.0
s2_outline_228,4次,株式会社ベネフル,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_228.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,18.85,3.33,7,5.0,0.7142857142857143,2.0,4.0,0.5714285714285714,True,6,5.0,0.8333333333333334,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,True,,0.8708408408408409,15.915915915915916,,14.0,17.0,,,38.5,61.3,,9.2,25.0,30.0,1.0,6.862768000000001,12.9,21.1,1.0,7.1,6.5,6.5,0.0,2.8999,2.0,2.9,1.0,5.0,5.5,6.0,1.0,94.25,48.0,47.0,0.0,187.35375375375375,169.0,209.0,1.0
s1_outline_20,1次,エスティケイテクノロジー株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_20.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,21.0,6.7,6,5.0,0.8333333333333334,1.0,5.0,0.8333333333333334,True,6,5.0,0.8333333333333334,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,6.716417910447761,0.24044776119402983,2.2388059701492535,,7.0,10.0,,45.0,19.5,55.0,1.0,11.3,12.0,15.0,1.0,7.76545,5.1,14.2,1.0,4.8,3.5,4.3,0.0,1.611,0.9,2.3,1.0,,3.4,4.0,,,50.0,36.0,,105.36567164179105,61.0,126.0,1.0
s1_outline_35,1次,イグス株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_35.pdf,True,False,,34.0,8.9,6,5.0,0.8333333333333334,1.0,5.0,0.8333333333333334,True,6,5.0,0.8333333333333334,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,5.314606741573034,0.11560112359550562,1.1235955056179774,,7.0,10.0,,47.3,19.5,55.0,1.0,11.7,12.0,15.0,1.0,12.208371999999999,5.1,14.2,1.0,5.0,3.5,4.3,0.0,1.02885,0.9,2.3,1.0,,3.4,4.0,,,50.0,36.0,,124.70247191011234,61.0,126.0,1.0
s1_outline_52,1次,株式会社平島,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_52.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,43.0,13.0,6,5.0,0.8333333333333334,1.0,5.0,0.8333333333333334,True,6,5.0,0.8333333333333334,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,3.4615384615384617,0.07423076923076923,1.0,,7.0,10.0,,45.0,19.5,55.0,1.0,12.8,12.0,15.0,1.0,6.37505,5.1,14.2,1.0,4.6,3.5,4.3,0.0,0.965,0.9,2.3,1.0,,3.4,4.0,,,50.0,36.0,,44.58076923076923,61.0,126.0,1.0
s1_outline_53,1次,マルコーフーズ株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_53.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,41.0,13.0,6,5.0,0.8333333333333334,1.0,4.0,0.6666666666666666,True,6,5.0,0.8333333333333334,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,2.3076923076923075,0.0748276923076923,-0.6153846153846154,,7.0,10.0,,30.0,19.5,55.0,1.0,13.29,12.0,15.0,1.0,3.640109000000001,5.1,14.2,1.0,6.04,3.5,4.3,0.0,0.97276,0.9,2.3,1.0,,3.4,4.0,,,50.0,36.0,,25.4553076923077,61.0,126.0,1.0
s1_outline_96,1次,大岡技研株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_96.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,52.0,15.0,6,5.0,0.8333333333333334,1.0,3.0,0.5,True,6,5.0,0.8333333333333334,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,,0.377048,1.8666666666666667,,7.0,10.0,,,19.5,55.0,,5.37,12.0,15.0,1.0,12.248148000000013,5.1,14.2,1.0,3.06,3.5,4.3,1.0,5.65572,0.9,2.3,0.0,3.13,3.4,4.0,1.0,,50.0,36.0,,74.23120000000007,61.0,126.0,1.0
s2_outline_35,3次,株式会社北海道ちぬやファーム,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf,False,True,REPRESENTATIVE_ENTITY_AMBIGUOUS,41.0,11.0,6,5.0,0.8333333333333334,1.0,1.0,0.16666666666666666,True,6,5.0,0.8333333333333334,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,,0.016072727272727273,0.2727272727272727,,13.0,14.0,,,42.2,62.3,,13.7,22.0,26.0,1.0,3.3614900000000003,15.7,24.1,1.0,5.9,6.0,6.2,1.0,0.1768,2.4,3.5,1.0,5.9,5.0,5.3,0.0,,57.0,61.0,,27.780909090909088,139.0,171.0,1.0
s2_outline_195,4次,株式会社レクザム,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_195.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,19.0,4.5,6,5.0,0.8333333333333334,1.0,1.0,0.16666666666666666,True,6,5.0,0.8333333333333334,1.0,True,1,部分的な定量補完（1構成）,False,True,False,False,True,22.22222222222222,0.20253333333333334,1.3333333333333333,,14.0,17.0,,100.0,38.5,61.3,0.0,24.7,25.0,30.0,1.0,4.8444,12.9,21.1,1.0,6.2,6.5,6.5,1.0,0.9114,2.0,2.9,1.0,,5.5,6.0,,,48.0,47.0,,97.86666666666666,169.0,209.0,1.0
s2_outline_232,3次,株式会社モリシタ,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf,False,True,REPRESENTATIVE_ENTITY_AMBIGUOUS,18.0,4.4,6,5.0,0.8333333333333334,1.0,2.0,0.3333333333333333,True,6,5.0,0.8333333333333334,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,,0.08577272727272726,0.9090909090909091,,13.0,14.0,,,42.2,62.3,,12.9,22.0,26.0,1.0,1.4129500000000002,15.7,24.1,1.0,6.0,6.0,6.2,1.0,0.3774,2.4,3.5,1.0,6.0,5.0,5.3,0.0,,57.0,61.0,,29.193181818181813,139.0,171.0,1.0
s2_outline_27,3次,株式会社ライト製作所,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf,True,False,,66.0,16.0,6,4.0,0.6666666666666666,2.0,4.0,0.6666666666666666,True,5,4.0,0.8,1.0,True,1,部分的な定量補完（1構成）,False,True,False,False,False,5.25,0.005125,0.0,,13.0,14.0,,84.0,42.2,62.3,0.0,,22.0,26.0,,21.473100000000002,15.7,24.1,1.0,6.0,6.0,6.2,1.0,0.082,2.4,3.5,1.0,,5.0,5.3,,86.84210526315789,57.0,61.0,0.0,122.00625000000001,139.0,171.0,1.0
s1_outline_58,1次,三晶エムイーシー株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_58.pdf,True,False,,33.0,11.0,5,4.0,0.8,1.0,4.0,0.8,True,5,4.0,0.8,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,True,,0.3750545454545455,7.090909090909091,,7.0,10.0,,,19.5,55.0,,8.7,12.0,15.0,1.0,11.932140000000002,5.1,14.2,1.0,3.6,3.5,4.3,1.0,4.1256,0.9,2.3,0.0,,3.4,4.0,,,50.0,36.0,,98.61272727272727,61.0,126.0,1.0
s1_outline_77,1次,千寿製薬株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_77.pdf,True,False,,103.0,32.0,5,4.0,0.8,1.0,2.0,0.4,True,5,4.0,0.8,1.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,,0.063440625,0.25,,7.0,10.0,,,19.5,55.0,,8.25,12.0,15.0,1.0,2.3267200000000003,5.1,14.2,1.0,7.89,3.5,4.3,0.0,2.0301,0.9,2.3,1.0,,3.4,4.0,,,50.0,36.0,,6.61,61.0,126.0,1.0
s1_outline_70,1次,協和工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_70.pdf,True,False,,22.0,7.3,9,6.0,0.6666666666666666,3.0,6.0,0.6666666666666666,True,8,6.0,0.75,2.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,3.4246575342465753,0.17987397260273974,0.9589041095890412,6.0,7.0,10.0,1.0,25.0,19.5,55.0,1.0,10.0,12.0,15.0,1.0,5.118014,5.1,14.2,1.0,5.0,3.5,4.3,0.0,1.31308,0.9,2.3,1.0,4.0,3.4,4.0,0.0,44.0,50.0,36.0,0.0,63.736164383561636,61.0,126.0,1.0
s1_outline_76,1次,安田工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_76.pdf,False,True,REPRESENTATIVE_ENTITY_AMBIGUOUS,20.0,6.2,9,7.0,0.7777777777777778,2.0,4.0,0.4444444444444444,True,8,6.0,0.75,2.0,True,2,明確な定量補完（2構成以上）,False,False,True,True,False,4.032258064516129,0.4618548387096774,1.4516129032258065,4.7,7.0,10.0,1.0,25.0,19.5,55.0,1.0,7.22,12.0,15.0,1.0,11.675400000000002,5.1,14.2,1.0,3.19,3.5,4.3,1.0,2.8635,0.9,2.3,0.0,3.0,3.4,4.0,1.0,11.904761904761905,50.0,36.0,1.0,171.1935483870968,61.0,126.0,0.0
s2_outline_134,4次,池田薬品工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_134.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,30.0,7.5,9,6.0,0.6666666666666666,3.0,4.0,0.4444444444444444,True,8,6.0,0.75,2.0,True,2,明確な定量補完（2構成以上）,False,True,True,False,False,4.932,0.22376369866666668,4.133333333333334,54.6,14.0,17.0,0.0,36.99,38.5,61.3,1.0,62.1,25.0,30.0,0.0,13.654542154000003,12.9,21.1,1.0,5.5,6.5,6.5,1.0,1.67822774,2.0,2.9,1.0,4.5,5.5,6.0,1.0,218.65947846080266,48.0,47.0,0.0,165.50960186666669,169.0,209.0,1.0
s2_outline_135,4次,株式会社リバイト,宿泊業・飲食サービス業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_135.pdf,False,True,RATE_DEFINITION_AMBIGUOUS|REPRESENTATIVE_ENTITY_AMBIGUOUS,49.0,14.0,9,6.0,0.6666666666666666,3.0,5.0,0.5555555555555556,True,8,6.0,0.75,2.0,True,1,部分的な定量補完（1構成）,False,False,False,True,False,1.1857142857142857,0.1556442857142857,2.142857142857143,16.3,14.0,17.0,1.0,16.6,38.5,61.3,1.0,23.7,25.0,30.0,1.0,10.623195,12.9,21.1,1.0,7.1,6.5,6.5,0.0,2.17902,2.0,2.9,1.0,51.1,5.5,6.0,0.0,437.5,48.0,47.0,0.0,68.98178571428572,169.0,209.0,1.0
s2_outline_136,4次,木本製菓株式会社,宿泊業・飲食サービス業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_136.pdf,True,False,,49.0,7.5,9,6.0,0.6666666666666666,3.0,4.0,0.4444444444444444,True,8,6.0,0.75,2.0,True,2,明確な定量補完（2構成以上）,False,True,False,True,False,1.5159999999999998,0.2922706666666667,3.066666666666667,17.68,14.0,17.0,0.0,11.37,38.5,61.3,1.0,17.3,25.0,30.0,1.0,8.685776000000002,12.9,21.1,1.0,7.5,6.5,6.5,0.0,2.19203,2.0,2.9,1.0,4.9,5.5,6.0,1.0,702.4626212041192,48.0,47.0,0.0,105.28213333333335,169.0,209.0,1.0
s2_outline_168,4次,明和工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_168.pdf,True,False,,21.95,7.12,9,7.0,0.7777777777777778,2.0,3.0,0.3333333333333333,True,8,6.0,0.75,2.0,True,1,部分的な定量補完（1構成）,False,True,False,False,True,23.65168539325843,0.29479213483146066,4.213483146067416,20.9,14.0,17.0,0.0,168.4,38.5,61.3,0.0,12.9,25.0,30.0,1.0,10.876074000000001,12.9,21.1,1.0,5.5,6.5,6.5,1.0,2.09892,2.0,2.9,1.0,0.0,5.5,6.0,1.0,27.749683944374212,48.0,47.0,1.0,138.86713483146067,169.0,209.0,1.0
s2_outline_175,4次,化成工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_175.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,17.02,3.98,9,7.0,0.7777777777777778,2.0,5.0,0.5555555555555556,True,8,6.0,0.75,2.0,True,2,明確な定量補完（2構成以上）,False,False,True,True,True,14.095477386934673,0.5590276381909548,2.2613065326633164,11.8,14.0,17.0,1.0,56.1,38.5,61.3,1.0,21.3,25.0,30.0,1.0,17.01172,12.9,21.1,1.0,7.0,6.5,6.5,0.0,2.22493,2.0,2.9,1.0,5.3,5.5,6.0,1.0,29.044368600682592,48.0,47.0,1.0,388.57286432160805,169.0,209.0,0.0
s2_outline_221,4次,株式会社ニシムタ,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_221.pdf,True,False,,134.39,32.63,9,7.0,0.7777777777777778,2.0,2.0,0.2222222222222222,True,8,6.0,0.75,2.0,True,2,明確な定量補完（2構成以上）,False,True,True,False,False,4.4958627030340175,0.03074961691694759,0.30646644192460926,5.3,14.0,17.0,1.0,146.7,38.5,61.3,0.0,45.2,25.0,30.0,0.0,8.805654000000002,12.9,21.1,1.0,6.0,6.5,6.5,1.0,1.00336,2.0,2.9,1.0,4.5,5.5,6.0,1.0,15.567010309278352,48.0,47.0,1.0,24.53306772908367,169.0,209.0,1.0
